request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes,failure_times,success_times,request_types
16936,4.5682421311311145,0.0,0.194546252525015,0.05536323896969746,0.1267928868301169,1557,79,0.0,0.0,0.0
16991,2.6392032980397744,0.0,0.1333864014267192,0.05695038401393307,0.24096719790316,1034,44,0.0,0.0,0.0
16975,3.1954352792608915,0.0,0.3201132418604402,0.05529465456539329,0.29193344688667366,2399,52,0.0,0.0,0.0
16951,4.17289233367751,0.0,0.06600086106845993,0.05475855296812066,0.4970662644409458,408,75,0.0,0.0,0.0
16261,26.39891929113935,0.0,0.10155087582688793,0.06144244956848706,0.1868303336458439,744,428,0.0,0.0,0.0
17044,0.8715856992567979,0.0,0.3265204346480459,0.06056280717875021,0.26211314460533686,2432,9,0.0,0.0,0.0
16984,3.0319396573528365,0.0,0.1470684331255825,0.053423541189393596,0.23070486411040747,1151,54,0.0,0.0,0.0
16814,8.773104324781912,0.0,0.16636360603422418,0.06061085013202597,0.15024085305242352,1316,142,0.0,0.0,0.0
16871,6.942575750191736,0.0,0.06395317067062933,0.061969572788478436,0.12018903520572621,387,111,0.0,0.0,0.0
16336,24.1778054038258,0.0,0.0457512755820062,0.06002998539364128,0.2464059952142179,16,402,0.0,0.0,0.0
16786,9.822426225705726,0.0,0.2546822124841128,0.05798632735285826,0.15478401933251007,2062,165,0.0,0.0,0.0
16083,31.822898284018493,0.0,0.0670734608006569,0.05561440424381407,0.04465903972459273,419,571,0.0,0.0,0.0
16407,22.07222610916176,0.0,0.06297808000499572,0.054478336705833574,0.3110474768438962,377,404,0.0,0.0,0.0
16813,9.023199923857305,0.0,0.049483168148071854,0.06063322132235969,0.1633734586865785,181,148,0.0,0.0,0.0
16970,3.705954303188946,0.0,1.0151459912128757,0.0597957402661349,0.3556414986442178,6061,45,0.0,0.0,0.0
16916,5.766058127724364,0.0,0.1404028279389422,0.051611516511792854,0.5304863649465688,1094,109,0.0,0.0,0.0
17006,2.44398422461029,0.0,0.48417620869429356,0.07839232063663985,0.6859054845347146,3244,25,0.0,0.0,0.0
16930,5.04631911829938,0.0,0.06609837013502329,0.05859083233134537,0.8391081010901189,409,85,0.0,0.0,0.0
16932,5.018504501024154,0.0,0.1415722323577029,0.05737567374901707,0.7358196215922135,1104,85,0.0,0.0,0.0
16954,4.235685333283072,0.0,0.04640718397240562,0.06867669097230601,0.2961829043211992,45,61,0.0,0.0,0.0
16873,7.118629121068238,0.0,0.16601278470864145,0.053073407147783185,0.08746140523248869,1313,131,0.0,0.0,0.0
16485,20.010863712145238,0.0,0.06502577040282631,0.05333111749128987,0.2689659381937872,398,374,0.0,0.0,0.0
16741,11.756670901209532,0.0,0.06726847893378363,0.05082348879250325,0.07974606350694557,421,230,0.0,0.0,0.0
17036,1.6992769146844466,0.0,0.20846216510756221,0.04517620453263286,0.35832177518966546,1676,33,0.0,0.0,0.0
16486,20.100468908701828,0.0,0.050116459007767844,0.053043260448926086,0.23193788313585628,209,378,0.0,0.0,0.0
16370,23.47035814039191,0.0,0.14426186252069328,0.05412087303450398,0.3538472119647622,1127,431,0.0,0.0,0.0
16952,4.6512920486341045,0.0,0.05878519014277117,0.054029492452839216,0.09781354807205389,334,85,0.0,0.0,0.0
17061,0.7766028929189588,0.0,0.04995813629284385,0.06055372971884291,0.3373702678580912,202,12,0.0,0.0,0.0
16978,3.7598821312874406,0.0,0.14835477798612828,0.05159324790430446,0.3912199375886303,1162,70,0.0,0.0,0.0
16858,7.967652449480397,0.0,0.1513952294748151,0.05142274486845778,0.029956432355220386,1188,152,0.0,0.0,0.0
16324,24.999450070253033,0.0,0.13701155512478636,0.06019960899546791,0.40957879027939725,1065,413,0.0,0.0,0.0
16976,3.962831340050343,0.0,0.06288057093843236,0.06393361916576902,0.18472450214164837,376,61,0.0,0.0,0.0
17030,2.2626638359369053,0.0,0.06541580666907976,0.04577600060974637,0.038678526683497694,402,48,0.0,0.0,0.0
16918,6.166705136686232,0.0,0.13701155512478636,0.06774936608496007,0.5785596072429371,1065,89,0.0,0.0,0.0
16972,4.169986724585556,0.0,0.05673749974494058,0.05206644588405842,0.14959680559104527,313,79,0.0,0.0,0.0
16487,20.42057442244868,0.0,0.27487457763288603,0.05192190681653555,0.25652048485108025,2166,388,0.0,0.0,0.0
17064,0.9755589849593207,0.0,0.04905343506470672,0.07126965768420107,0.04196509660880565,162,13,0.0,0.0,0.0
16514,19.407955778564542,0.0,0.049980753823547275,0.05189805636659784,0.10575666261445349,203,373,0.0,0.0,0.0
16784,10.643967032463479,0.0,0.6480450181708193,0.05811582566449221,0.19414494256716353,4088,172,0.0,0.0,0.0
16875,7.709694903356194,0.0,0.2041353687583296,0.054785106091955214,0.18035234509977727,1639,137,0.0,0.0,0.0
16376,23.75450558915236,0.0,0.06249053467217891,0.0587891192418863,0.19595932703657581,372,403,0.0,0.0,0.0
16962,4.664986956173038,0.0,0.06385566160406597,0.061348417260919635,0.10558479921985509,386,75,0.0,0.0,0.0
16794,10.608660072484781,0.0,0.0640506797371927,0.063141373609267,0.035353077513718745,388,167,0.0,0.0,0.0
16408,22.90505569448908,0.0,0.13946730440397914,0.05734405136041587,0.11823330829224687,1086,397,0.0,0.0,0.0
16964,4.762027764979621,0.0,0.33894650550882943,0.057442613759360925,0.21254036724519665,2496,77,0.0,0.0,0.0
16818,9.801259155314824,0.0,0.31390020643004846,0.05856394412891837,0.24944561024290124,2367,162,0.0,0.0,0.0
16424,22.67282730551699,0.0,0.14344327942762902,0.059601545042564444,0.3409425414117777,1120,378,0.0,0.0,0.0
17082,0.679236028031255,0.0,0.15455262140528703,0.04769849151145164,0.10005247354808944,1215,11,0.0,0.0,0.0
17092,0.49787067742965974,0.0,0.20729276068891522,0.0415111309629635,0.07827056032476776,1666,7,0.0,0.0,0.0
17049,1.8675004889903448,0.0,0.6414436680259996,0.136228535662705,0.7309108862655194,4054,9,0.0,0.0,0.0
17045,2.044031035092871,0.0,0.4465096813975151,0.07261460698615255,0.11184348996084736,3050,22,0.0,0.0,0.0
16409,22.992242246838146,0.0,0.13326946098493408,0.058017697426023376,0.27798032275325113,1033,394,0.0,0.0,0.0
16825,9.548511846967699,0.0,0.14332633898573022,0.06577052802784594,0.09742868589603404,1119,143,0.0,0.0,0.0
16891,7.433805857316543,0.0,0.20027633417657853,0.07948933541912048,1.0048262741324834,1606,91,0.0,0.0,0.0
16441,22.26046985739538,0.0,0.06561082480220648,0.05493776988265637,0.04790848919253676,404,404,0.0,0.0,0.0
17039,2.4855807617898336,0.0,0.07126635066288145,0.06525174084126897,0.14882563473213395,462,37,0.0,0.0,0.0
16819,9.885944641926699,0.0,0.06444071600344614,0.05811540784569972,0.12354806105770422,392,169,0.0,0.0,0.0
17081,1.0259745395587743,0.0,0.47175013783339637,0.0503840365204889,0.20033555370980594,3180,11,0.0,0.0,0.0
16956,5.371136545083573,0.0,0.13677767424098874,0.05131724383179004,0.13834648322131216,1063,102,0.0,0.0,0.0
16973,4.8110557751300576,0.0,0.049460550617368426,0.06265256874358802,0.30331916247962454,180,76,0.0,0.0,0.0
17000,4.042135751248793,0.0,0.06463573413657286,0.05099358996297718,0.8281423056082531,394,78,0.0,0.0,0.0
16959,5.352717086760094,0.0,0.13595909114792448,0.05064813587972981,0.08537294343511803,1056,103,0.0,0.0,0.0
17091,0.891307431030441,0.0,0.04903081753400329,0.0647905087304952,0.41761648397607587,161,13,0.0,0.0,0.0
16980,4.7014069257348865,0.0,0.1311217783944585,0.05022291370703767,0.0406765832972269,1014,91,0.0,0.0,0.0
16380,24.2080951679427,0.0,0.35603235294240676,0.06360550084000079,0.07748309466126102,2584,375,0.0,0.0,0.0
16456,22.13548187371373,0.0,0.1374793168922679,0.053523120576207936,1.3285062125273726,1069,411,0.0,0.0,0.0
17098,0.8142867438881467,0.0,0.11513158663569811,0.04661034381682991,0.2037918712597957,868,15,0.0,0.0,0.0
16305,26.846677470361556,0.0,0.06600086106845993,0.05796683248764739,0.44737560075827787,408,462,0.0,0.0,0.0
17073,1.5040848881232023,0.0,0.5367928524954095,0.04606152550608537,0.25975439923468,3515,21,0.0,0.0,0.0
16361,25.00574224196521,0.0,0.6492099623139893,0.06426525667454147,0.44048785348252295,4094,379,0.0,0.0,0.0
16449,22.481308242792238,0.0,0.14110447059022135,0.05383181631855908,1.529190817291692,1100,415,0.0,0.0,0.0
17110,0.456232667548079,0.0,0.22518464829499862,0.03850800320884673,0.05422038101517046,1819,6,0.0,0.0,0.0
17068,1.721653143562662,0.0,0.6480450181708193,0.044733671891326786,0.2601763347237238,4088,24,0.0,0.0,0.0
16359,25.127770623844867,0.0,0.06356313440437589,0.0578850057492852,0.2530502537638313,383,433,0.0,0.0,0.0
17004,4.072266703559194,0.0,0.13642685291540602,0.0457655796586487,0.5034229655140052,1060,86,0.0,0.0,0.0
16031,35.568562650465765,0.0,0.049845048639326706,0.05861174521753538,0.09285108732683511,197,606,0.0,0.0,0.0
16960,5.585953099908693,0.0,0.05004860641565756,0.059525854768742316,0.013862987604966293,206,93,0.0,0.0,0.0
17088,1.1980979509049803,0.0,0.045841745704819914,0.05486934310476954,0.44456934254560565,20,21,0.0,0.0,0.0
16718,13.822065550965704,0.0,1.2700062296011083,0.05410370397139912,0.27230120602609986,7431,232,0.0,0.0,0.0
16422,23.511387116769356,0.0,0.21360754454985909,0.058981720435998725,0.2952023382055131,1720,395,0.0,0.0,0.0
17041,3.1430924475127995,0.0,0.047832088406721596,0.04421800513008683,0.26443505130782796,108,70,0.0,0.0,0.0
